Symbol	MOLM-13	MV4-11	HL-60	OCI-AML2	OCI-AML3	HT1080_ENCODE	HT29_GSE41586
RINT1	11.16491685	17.22616605	14.27496787	9.694004715	20.18620118	7.47293731	6.290482995
RIOK1	36.97447515	25.09253929	34.33775269	32.59059695	25.59369838	19.46341682	6.911449647
RIOK2	13.41274725	11.82406146	9.202101166	9.121350004	12.78937152	9.805765333	5.312975348
RIOK3	17.64834192	11.96994576	16.16254217	11.19543745	9.695575761	8.003510171	25.12808084
RIPK1	9.543314662	8.432132396	8.155735999	8.259626165	7.499013775	8.103070456	8.453585839
RIPK2	15.23552715	6.115045067	3.942470354	6.356008787	5.91091287	7.92366608	5.430933137
RIPK3	5.966625581	2.615639072	3.58182625	5.83256667	2.719720722	0.023071787	5.32626999
RIPK4	0	0	0	0	0	0.141107038	5.405302883
RIPPLY1	0	0	0	0	0	0.035767445	0.151153172
RIPPLY2	0	0	0	0	0	0.02894864	0
RIPPLY3	0.240068858	0.323741858	0.333057405	0.272885008	0.218618625	0.768610352	1.158517761
RIT1	3.527442503	9.85144415	4.248240257	3.518076851	8.159972325	3.028391501	5.231310406
RIT2	0	0	0	0	0	0	0
RITA1	18.15103119	33.20783297	35.56720799	26.72773717	31.20133823	29.79875006	6.475336635
RLBP1	0	0	0	0.013581207	0	0	0
RLF	5.0880674	6.729039145	4.523273318	4.194590377	6.569969725	5.479433515	2.976802098
RLIM	7.574739193	8.69513637	9.354601745	6.465255571	8.997047625	15.61531324	7.194825249
RLN1	0	0	0	0	0	0.007545228	0.018549019
RLN2	0	0	0	0.032866522	0	0	0
RLN3	0	0.974246782	0	0	0.259318484	0	0
RLTPR	0.496391388	0.453140272	0.08517654	0.062652506	0.739770193	1.619334067	0.199204842
RMDN1	31.1743729	18.1182915	8.328779238	14.34255499	17.29899606	23.60541416	4.536003363
RMDN2	2.71610266	1.193945959	1.730131405	1.252570213	1.747691115	1.438176311	1.288655673
RMDN2-AS1	0.068055471	0.122547915	0.1929508	0.118629043	0.063176455	0.016726808	0.193876743
RMDN3	10.74878901	16.02841043	11.27050564	7.842466446	12.85019007	9.744843415	8.424427882
RMI1	14.93843674	15.47041661	17.30440535	12.17926627	17.3258564	2.144851641	2.20578411
RMI2	11.78309016	15.73641015	16.56973169	16.9754478	16.95473445	6.424890763	0.72519923
RMND1	15.21794451	24.35134787	15.28587002	13.97247262	22.00808979	14.89848096	4.772927602
RMND5A	12.89099505	19.29426083	20.00147606	13.33129131	18.30209262	15.55735591	15.43154094
RMND5B	9.285649834	11.78894878	12.00444381	17.99244007	14.24814941	10.78123492	11.1111136
RMRP	20.94153719	81.44287589	7.727687647	3.658045545	8.323851083	55900.09707	981.7742379
RMST	0	0	0	0	0	0	0.023991163
RN7SK	53.91781815	117.3469829	57.14861054	33.78459956	26.39774551	115057.7982	#N/A
RN7SL1	494.5268358	679.0749575	307.7508043	240.4023356	322.822106	185918.3526	#N/A
RN7SL2	263.5653755	569.8553036	244.1822666	217.7252376	341.6740833	259526.1887	#N/A
RNA18S5	1291.69145	5286.492368	1151.671255	824.7235326	822.7661148	370.9386382	#N/A
RNA28S5	1827.753275	6750.911065	1558.465259	1274.704743	1326.299561	663.8356866	#N/A
RNA45S5	22.7457578	109.8240288	14.97969453	9.567210403	20.57835561	2344.480815	30335.59988
RNA5-8S5	38.82598265	62.29483682	13.28166378	11.12334301	4.451835536	0	0
RNA5S1	1.336664512	0.427482137	0.344985841	0.227159773	0.323571034	0.38982222	#N/A
RNA5S10	1.336664512	0.427482137	0.344985841	0.227159773	0.323571034	0.38982222	#N/A
RNA5S11	1.336664512	0.427482137	0.344985841	0.227159773	0.323571034	0.38982222	#N/A
RNA5S12	1.336664512	0.427482137	0.344985841	0.227159773	0.323571034	0.38982222	#N/A
RNA5S13	1.336664512	0.427482137	0.344985841	0.227159773	0.323571034	0.38982222	#N/A
RNA5S14	1.336664512	0.427482137	0.344985841	0.227159773	0.323571034	0.38982222	#N/A
RNA5S15	1.336664512	0.427482137	0.344985841	0.227159773	0.323571034	0.38982222	#N/A
RNA5S16	1.336664512	0.427482137	0.344985841	0.227159773	0.323571034	0.38982222	#N/A
RNA5S17	1.336664512	0.427482137	0.344985841	0.227159773	0.323571034	0.38982222	#N/A
RNA5S2	1.336664512	0.427482137	0.344985841	0.227159773	0.323571034	0.38982222	#N/A
RNA5S3	1.336664512	0.427482137	0.344985841	0.227159773	0.323571034	0.38982222	#N/A
RNA5S4	1.336664512	0.427482137	0.344985841	0.227159773	0.323571034	0.38982222	#N/A
RNA5S5	1.336664512	0.427482137	0.344985841	0.227159773	0.323571034	0.38982222	#N/A
RNA5S6	1.336664512	0.427482137	0.344985841	0.227159773	0.323571034	0.38982222	#N/A
RNA5S7	1.336664512	0.427482137	0.344985841	0.227159773	0.323571034	0.38982222	#N/A
RNA5S8	1.336664512	0.427482137	0.344985841	0.227159773	0.323571034	0.38982222	#N/A
RNA5S9	0.510253431	0.195481495	0	0.010385624	0	0	#N/A
RNASE1	0.257549482	16.03874607	0.032480787	1.638691604	94.94067389	0.77570776	0.1053832
RNASE10	0	0.045046744	0	0.130818679	0	0	0
RNASE11	0	0	0	0	0	0	0
RNASE12	0	0	0	0	0	0	0
RNASE13	0	0	0	0	0	0	0.025765667
RNASE2	929.939878	429.9207326	376.2986234	227.6689389	714.258362	0	0
RNASE3	59.10256218	30.06132638	24.31120837	15.29894428	63.65835753	0	0
RNASE4	0.399243701	1.195429642	0.433500889	0.521056127	0.903417508	0.38052755	2.704645508
RNASE6	26.33719883	58.36666276	21.72068204	26.64848895	48.58922238	0	0
RNASE7	0	0	0	0	0	0.070572291	0.019325672
RNASE8	0	0	0	0	0	0	0
RNASE9	0	0	0	0	0	0	0
RNASEH1	16.34624724	18.12816722	19.82505336	18.47810613	17.74352335	32.49818205	11.88956948
RNASEH1-AS1	9.568866896	11.11665561	9.867972412	4.117238127	10.89289184	18.22139262	3.505656128
RNASEH2A	112.2544479	55.98994892	69.96687561	76.82715012	55.70913201	47.91915074	1.539907733
RNASEH2B	107.8667222	46.21079772	112.6011107	78.48147111	45.79489102	12.85456666	6.356666145
RNASEH2B-AS1	2.148484376	0.995062205	0.984014709	0.376191731	0.257036784	0.736413659	0.47251626
RNASEH2C	18.15767322	21.49172535	34.26826621	25.59926016	22.87598743	13.51902805	5.433567145
RNASEK	126.4067942	90.05576589	98.26892093	148.0142187	101.9187787	91.33098586	28.50799719
RNASEK-C17orf49	0.207878014	0.314303701	0.202400296	0.715164157	0.062102636	0.430910134	0.104230522
RNASEL	5.016024832	8.800717446	5.922360395	7.132937343	7.313037249	1.790682813	1.553727473
RNASET2	174.7761374	92.12197461	141.7375494	51.0242918	101.2252295	11.83309748	45.77351092
RND1	0.747009615	0.191210423	0.17720211	0.322245556	0.098664299	0.028778312	0.630977312
RND2	0.071248663	0.25186712	0.147844021	0.15746703	0.202129992	0.453231994	0.41716264
RND3	0	0.183600397	0	0	0.251537905	21.7678826	28.41940081
RNF10	29.32366308	33.92606815	44.48944655	28.90890354	31.97368709	14.68313498	36.36959563
RNF103	5.935356357	6.945347152	5.454041335	4.823684953	5.831907708	4.008028675	16.16832222
RNF103-CHMP3	0.523481131	0.77039998	0.480941453	0.435657352	0.21153959	1.433261118	1.179848838
RNF11	11.83283555	23.73712013	16.024198	13.57584912	22.82338522	36.40033206	13.2666538
RNF111	4.513430093	7.981713267	4.525685382	4.392640076	7.983340627	5.59182634	5.900217445
RNF112	0.016194497	0.007422205	0	0.006697735	0.014267641	0.014437338	0.110172556
RNF113A	20.24722506	17.57367389	24.89602589	19.48734719	18.91151407	13.92530153	13.09843664
RNF113B	0	0	0	0.017773077	0	0.096575746	0.202111643
RNF114	29.10361875	33.9618232	35.76367292	25.87614065	33.45048119	34.83123124	21.08218267
RNF115	12.1847954	19.0676755	16.03688454	15.01058613	18.79938672	18.05783688	7.437276707
RNF121	6.80066292	6.062637018	8.235434777	5.339735897	5.243801358	8.738629057	6.243727706
RNF122	6.375159965	6.350424332	1.62604713	4.296981235	5.217320984	0.172127966	1.166664878
RNF123	15.02291143	18.57320876	18.57101107	17.33986706	16.48714021	9.393895085	8.109892185
RNF125	7.886831596	2.824776834	7.402730133	4.415967583	1.731591703	1.654953367	2.969893835
RNF126	54.00738065	49.38640786	67.22000524	43.40470736	40.45186476	55.2743914	12.89365008
RNF126P1	0.018855723	0	0.040430551	0.099950005	0.017469539	0.004623075	0.027304807
RNF128	0	0	0	0	0	0.272803314	22.19295843
RNF13	11.45894288	13.19435779	10.25463976	10.12358626	12.78762685	19.20438545	13.48211579
RNF130	42.5330693	28.81941107	43.98350773	32.89167967	31.06237967	18.08223883	6.768564022
RNF133	0	0	0	0	0	0.117528853	0
RNF135	16.05580993	12.34631147	10.44455953	15.61228479	12.08780903	7.940821399	4.287930278
RNF138	37.22738332	28.51115466	36.24921775	23.07519004	30.69922323	13.72098151	4.209029583
RNF138P1	0.038658193	0.104839105	0.048419957	0.064195846	0.041197089	0.237539803	0.392821184
RNF139	32.34059236	23.92178276	11.21533209	12.25063254	20.47545438	12.80278784	15.70252958
RNF139-AS1	1.507177976	1.89414827	0.699472785	0.649341447	0.456248399	0.32947538	2.704604333
RNF14	9.043928291	8.266989579	7.554035889	8.014606066	7.91937904	15.20115012	4.89540123
RNF141	5.803441632	7.766726524	7.107563243	5.194955359	6.381697778	5.510224201	7.329690623
RNF144A	6.138968812	1.001442131	2.205763619	7.619132788	1.440056219	13.12013584	0.087604707
RNF144A-AS1	3.048024262	0.030092414	0.368681101	1.03856819	0.052654184	1.190439702	0.306120761
RNF144B	0.232365895	0.032252742	0.052703783	0.047739598	0.075983426	0.701880419	1.5584941
RNF145	10.25991895	15.52350127	17.20434342	33.77534543	14.162136	44.18119656	14.05879418
RNF146	18.28670624	19.65617747	16.25730652	17.21853844	19.45733947	7.41577101	6.670342827
RNF148	0	0	0.018120265	0	0	0.155785593	0.042540073
RNF149	8.496490694	8.069778913	6.181386013	5.109518538	7.116128729	23.63594165	12.32282682
RNF150	0	0.049853915	0	0	0.053398332	0.25819833	0
RNF151	0.326738969	0.182327081	0	0.067982784	0.035530356	0.071905898	0.041720899
RNF152	0	0	0	0	0.0165741	1.461253675	0
RNF157	0.479419619	2.908889576	0.271169449	0.408903518	2.60716718	0.217974578	1.058157719
RNF157-AS1	0.025501915	0.023482552	0	0.042975469	0.057007471	0	0.401524495
RNF165	0.005596071	0.096547301	0.866545996	0.004571633	0.222048013	0.003734821	0.003334298
RNF166	32.09148501	49.98721924	25.15316093	35.21437955	56.9399079	18.77030531	4.813652811
RNF167	64.04188466	67.1841233	46.87172477	78.89815472	59.25411264	31.42124534	28.41849462
RNF168	3.075847018	3.605850683	3.485281264	6.587995102	3.777822338	10.25422196	9.108152322
RNF169	4.292841937	3.824411914	4.158864718	6.906658165	3.991883865	7.329744745	3.302517679
RNF17	0	0	0	0	0	3.188922592	0.003722472
RNF170	7.483439922	5.769768577	3.572040616	3.854658748	6.162598333	4.752641251	1.614154795
RNF175	2.615978608	2.961611958	2.4168489	5.78026558	5.786365186	0	0
RNF180	0	0	0	0	0	3.394989137	0.011836163
RNF181	79.92454933	65.03382551	120.8667715	77.0398627	80.80582715	79.71617977	39.37225378
RNF182	0	0.014691424	0.021563262	0.047155643	0.036920582	4.728744647	0
RNF183	0	0.020096468	0.043604672	0	0	0	1.235088379
RNF185	8.139141041	9.396023886	8.234342816	9.138465197	9.444804852	10.55884604	5.025411561
RNF186	0	0	0	0	0	0	0
RNF187	32.57454384	52.23010076	42.45192304	59.57924994	50.02102731	21.83621327	26.28495927
RNF19A	17.8609883	22.30625324	6.246176951	7.682302527	17.43633283	7.593835926	5.332255137
RNF19B	8.323941874	4.861909526	4.651777363	6.359637921	4.690251036	12.97233389	11.38819721
RNF2	6.850398523	12.35014425	9.180902059	9.623398743	10.85068731	7.031535105	6.871787798
RNF20	11.04129015	14.27718524	12.27659737	12.70512858	14.86055064	16.01093743	6.179090378
RNF207	5.342178799	9.785843713	0.572088243	0.233264668	7.284912217	0.515321548	3.322738854
RNF208	4.504672779	3.61809886	0.566926433	0.228959487	8.27175679	0.307064037	4.716229614
RNF212	0.02274483	0.060425731	0.042169784	0.019527641	0.022336251	0.157336258	0.288771264
RNF212B	0.058455964	0.185539273	0.055300645	0.07791296	0.128612147	0	0.0578753
RNF213	2.530422094	9.351640879	1.575689182	2.615236885	6.931458861	10.53263912	13.59220134
RNF214	8.283027947	9.039949495	10.82983883	9.817509665	9.743154655	4.287172581	9.192848768
RNF215	0.949480015	4.204730917	0.574562382	1.129264696	2.33980188	6.773733482	3.790280119
RNF216	11.59574641	10.76632248	11.91940304	9.015291527	11.6060022	15.82837561	8.659908295
RNF216-IT1	0	0.134570021	0	0	0	0.36735458	1.364714849
RNF216P1	6.766177644	5.577157617	8.631689544	8.915426004	5.176979591	11.25146672	4.754263053
RNF217	0	0.85607242	0.004291937	1.218061534	1.45080883	4.323987902	0.004829192
RNF217-AS1	0.325154759	0.165861033	0.180020151	0.201970741	0.285625311	0.390812335	0.435879873
RNF219	14.31473874	14.21641473	18.63297481	12.31572784	18.6173958	10.64627132	4.255322396
RNF219-AS1	0.035987044	0.12565509	0.302162866	0.188315696	0.146114437	0.024867458	0.078617862
RNF220	32.38849359	35.36177777	42.90870172	45.82679571	38.80384491	27.23353743	14.49996309
RNF222	0.12342826	0.17247754	0.029146958	0.071363575	0.119731379	0.249404378	0.586425249
RNF223	0	0	0	0	0	0.055395357	0.855554927
RNF224	0	0.051254913	0.015595644	0.171931033	0	0.247622208	1.516942252
RNF225	0.032244685	0.026217094	0	0	0	0.107352695	0.277968518
RNF24	23.11356875	3.139659454	22.03741544	18.76902027	5.752241454	10.59979188	9.155950664
RNF25	9.861541948	14.31807509	10.07349495	9.388671316	14.75151704	36.42420141	7.25760308
RNF26	23.34825529	31.69110149	35.90503115	30.74246364	29.15846258	5.440192589	5.931099628
RNF31	13.52758301	16.11831258	13.11925181	12.83619015	15.41828918	21.64998307	8.228698753
RNF32	1.051359831	2.159881522	1.50968764	1.595800693	1.848242561	2.214817972	4.982293522
RNF34	23.9795719	28.62292392	24.6872139	21.05465101	27.82863067	51.45924077	8.961686635
RNF38	9.314162875	6.262578239	9.985948876	8.429987897	5.387699957	4.360495028	3.296193214
RNF39	0.592273052	0.352604344	0.385709113	0.505887398	0.109149562	0.297756068	3.758563059
RNF4	32.36996914	56.050212	44.15729451	38.3106881	51.02205088	35.16549395	14.52921272
RNF40	27.28355166	34.99433008	28.4206805	27.53175365	32.79461481	31.81743289	16.18775611
RNF41	10.93418195	11.94365592	13.70715302	21.73967025	10.72948176	13.78053739	16.28996283
RNF43	0.039209202	0.006640832	0.014226498	0.046048992	0.029881281	0.036157454	48.1136769
RNF44	22.74933322	28.35900815	40.0127597	46.91239706	24.12509398	4.591433131	13.73801722
RNF5	78.34341344	32.94876129	57.74618834	22.40038107	34.19352955	28.33506157	8.624259581
RNF5P1	0.103876205	0	5.720465831	0	0.029111318	0	0.01299449
RNF6	34.39690524	24.25182949	32.16735775	20.25772936	25.0226278	17.88553452	37.28521106
RNF7	19.75515646	16.14415863	22.94942151	17.11398288	16.89767521	38.34405035	10.40168607
RNF8	6.19969985	3.803652909	5.491727369	7.954457074	4.500153609	4.380015477	1.948270387
RNFT1	20.79789662	13.43105618	12.97370777	11.00557738	15.59504968	2.534244676	4.017108674
RNFT2	0.85325407	0.01012808	0.070757486	0.015622113	0.031949265	2.267247243	0.558442367
RNGTT	14.96664487	10.43662795	11.28581084	15.04501243	11.07970936	8.911557927	2.457722614
RNH1	186.64289	179.7806908	176.342299	189.1023867	247.2891156	126.3491481	67.1180097
RNLS	2.052806832	1.171477576	0.823159026	2.599835523	1.612362305	0.017403905	1.868468092
RNMT	9.140302639	12.45996446	15.05094751	10.78235929	12.08380867	12.69842397	11.45643152
RNMTL1	21.91333745	17.13277671	8.125284094	17.7660734	19.2181127	17.94255131	3.623867944
RNPC3	8.77138522	6.665892575	11.33891527	7.916800324	8.106759424	2.036600625	5.257392127
RNPEP	43.89146308	105.110126	70.7677458	173.6525577	109.4010583	36.26712077	18.22496723
RNPEPL1	25.13231554	22.40768387	19.55996003	21.88672428	19.37648148	8.957747942	37.06175791
RNPS1	105.2652457	140.4897371	133.1415928	107.7603191	141.3564246	106.8378401	53.67031272
RNU105B	0	0	0	0	0	0	#N/A
RNU105C	0	0	0	0	0	0	#N/A
RNU11	0	0.168951381	0	0	0.5243996	3.175654066	0.995111072
RNU1-1	1.959357138	1.397996891	0.658986881	0.361691457	0.393478938	12.11319512	#N/A
RNU1-13P	0	0.140792817	0	0	0	0.074951812	311.4820648
RNU12	0.158491601	0	0.139732781	0.13813516	0	8.677930717	0.432615564
RNU1-2	1.959357138	1.397996891	0.658986881	0.361691457	0.393478938	12.11319512	#N/A
RNU1-27P	1.959357138	1.397996891	0.658986881	0.361691457	0.393478938	12.11319512	#N/A
RNU1-28P	1.959357138	1.397996891	0.658986881	0.361691457	0.393478938	12.11319512	#N/A
RNU1-3	1.959357138	1.397996891	0.658986881	0.361691457	0.393478938	12.11319512	#N/A
RNU1-4	1.959357138	1.397996891	0.658986881	0.361691457	0.393478938	12.11319512	#N/A
RNU2-1	165.7585481	82.69787139	85.13039681	99.8810197	36.87650714	3353.907071	#N/A
RNU2-2P	1.518474551	0.475435021	0.636965117	0.150319713	0.160008449	10.39911445	#N/A
RNU4-1	0.181600276	0.295306434	0	0.148355827	0	0.084320789	#N/A
RNU4-2	0.370928223	0.312556736	0.147660882	0	0	0.569210856	#N/A
RNU4ATAC	0	0.163554333	0.320310528	0	0.713201353	0.873461952	0.735554386
RNU5A-1	0.223508032	0	0	0.365183574	0	0.099217134	#N/A
RNU5B-1	0.223508032	0	0	0	0	0.099217134	#N/A
RNU5D-1	0	0	0	0.205821389	0	0.126759825	1.85584269
RNU5E-1	0.198447466	0.178672801	0.174959532	0	0	1.864115076	0.837902403
RNU5F-1	0	0.196624452	0	0.354864464	0.421307899	5.383231142	0.404775794
RNU6-1	0	0	0	0	0	0.060472123	#N/A
RNU6-10P	0	0.213162957	0.236575319	0.602079574	0	0.108489764	#N/A
RNU6-14P	0	0	0	0	0	0.060472123	#N/A
RNU6-15P	0.295617279	0.397421743	0.268524816	0.84388131	0.251864359	0	#N/A
RNU6-16P	0	0	0	0	0.251864359	0.315790294	1.490703086
RNU6-19P	0	0.243615417	0	0	0.27317352	0.216979528	3.747341536
RNU6-2	0.574102354	0.645166266	0	1.316604978	0.27317352	0.193878223	15.42480976
RNU6-21P	0	0	0	0	0	0.216979528	#N/A
RNU6-23P	0	0	0	0.197905182	0.259129677	0	#N/A
RNU6-26P	0.46509989	0.213162957	0	0.392012878	0.251864359	6.329849515	#N/A
RNU6-28P	0	0	0	0	0	0.487537789	0.598866233
RNU6-30P	0.488793266	0	0.236575319	0.19965644	0.204880652	0	#N/A
RNU6-31P	0	0	0	0	0	0.107485229	2.437544756
RNU6-33P	3.714211125	1.290330545	2.540432092	2.197595542	1.973257944	0.387755936	12.23767921
RNU6-34P	0.249051807	0	0	0	0	0.402197935	0.449493866
RNU6-35P	0.709496523	0.397421743	0.431156481	0.192356438	0	1.687841244	5.260925502
RNU6-36P	0	0	0	0	0.27317352	0	#N/A
RNU6-39P	0	0	0	0	0	0	#N/A
RNU6-42P	0	0	0	0	0.27317352	1.575360353	#N/A
RNU6-45P	0.539016645	0.243615417	0.58976718	1.47649375	0.566694808	0	#N/A
RNU6-46P	0.237968873	0.227098707	0.236575319	0.217807207	0	0	#N/A
RNU6-48P	0	0.155143198	0	0	0	0	0
RNU6-52P	0	0	0	0	0	0	0
RNU6-53P	0	0	0	0	0	0	0.32054587
RNU6-55P	0	0	0	0	0	0	#N/A
RNU6-56P	0	0	0	0	0	0	#N/A
RNU6-57P	0	0	0	0	0	0.599791708	0.527175729
RNU6-58P	0	0	0	0	0	0	#N/A
RNU6-59P	0	0	0	0	0	0.271224409	#N/A
RNU6-63P	0	0	0	0.216654094	0	0	#N/A
RNU6-64P	0	0	0	0	0	0	0
RNU6-66P	0	0	0	0	0	0	0.097698259
RNU6-67P	0	0	0	0	0	0	0
RNU6-68P	0	0	0	0	0	0	#N/A
RNU6-69P	0.227069697	0.204442916	0.443593687	0.20541576	0.421581343	0.507419328	1.025708162
RNU6-7	0.118319457	0	0	0	0	2.55192E-07	#N/A
RNU6-71P	0	0	0	0	0	0.922162992	0
RNU6-72P	0	0	0	0	0	0	0
RNU6-75P	0	0	0	0	0	0	#N/A
RNU6-76P	0.478516233	0.408885832	0.930392901	0.197905182	0.210790671	0.533082256	1.027354981
RNU6-78P	0	0	0	0	0	0	0
RNU6-79P	0	0	0	0	0	0	0.792345391
RNU6-8	0.118319457	0	0	0	0	2.55192E-07	#N/A
RNU6-81P	0	0	0	0	0	0	0
RNU6-82P	0.244396633	0.213162957	0	0	0	0.054244882	#N/A
RNU6-83P	0.233486069	0	0	0	0	0	0.090719812
RNU6-9	0.574102354	0.645166266	0	1.316604978	0.27317352	0.193878223	#N/A
RNU6ATAC	0	0.352563998	0.202508473	0.164657111	0.606569621	0.963374671	0.4343928
RNU7-1	0.789931559	1.810193368	0.330479116	0.339099033	0.787551694	1.307839466	#N/A
RNU86	20.52002098	20.77709538	22.10552979	32.11622685	23.90016512	28.80035401	8.8464888
RNVU1-1	0.161552314	0	0.141058018	0	0	0.49230342	#N/A
RNVU1-14	0.159453901	0.528016014	0.126952343	0.125500847	0.29799827	0	#N/A
RNVU1-15	0	0.257721979	0	0	0.725246438	1.899966079	#N/A
RNVU1-17	0	0	0	0	0	0	#N/A
RNVU1-18	1.959357138	1.397996891	0.658986881	0.361691457	0.393478938	12.11319512	#N/A
RNVU1-19	0.153817285	0	0	0.255847175	0.292645007	2.558436242	20.15763157
RNVU1-20	0.611603786	0.931942709	0.666222677	1.305326875	1.033971647	0.07773488	1.942745847
RNVU1-3	0	0.141667307	0.129317915	0	0	0.196832027	#N/A
RNVU1-4	0.317931943	0.000125089	0.15435097	0.594670752	0	3.15205E-05	#N/A
RNVU1-6	0	0.388940182	0.126952343	0	0.267344266	0	#N/A
RNVU1-7	0.836221709	0.583410273	0.135057099	0.14654661	0	5.885686938	#N/A
RNVU1-8	0	0	0.179528788	0	0.155476807	2.52383076	1.657223656
RNY1	1.321212961	1.156328548	1.488567825	2.801266242	0.670984094	4.915691363	#N/A
RNY3	7.831237279	6.09437368	2.917869067	5.540107378	4.088448114	3.883142698	#N/A
RNY4	10.72548426	4.49402873	5.730617467	6.17119239	6.389688346	3.429785849	6.77697143
RNY5	0.311314758	0	0	0	0	0	0.339967923
ROBO1	0.003893752	0.006562016	0.006200174	0.006245589	0.011289637	6.262923383	0.009730595
ROBO2	0	0.170466111	0	0	0.131088843	0.023260868	0.073355835
ROBO3	0.710069194	1.107262871	0.010544856	0.824883362	1.23075256	2.723203178	0.337613588
ROBO4	0	0	0	0.048746031	0	9.464857248	0.005849522
ROCK1	20.83274074	23.19532429	22.99756639	23.24326282	22.85987718	8.913537184	9.93200057
ROCK1P1	0.179410642	0.244803347	0.085233612	0.021111279	0.239961738	0.695149673	2.348048626
ROCK2	4.722906046	33.4526632	6.41506586	6.107287157	23.33520852	13.01342925	37.7507049
ROGDI	6.045277628	9.77594925	38.20666385	26.91621041	15.71619137	2.826529813	16.41740265
ROM1	0.896598223	1.685187465	0.332321709	0.587901616	1.060237909	1.265255129	1.063898176
ROMO1	103.1905498	67.64169866	106.9173256	87.81017796	74.34826318	185.2731707	36.18926177
ROPN1	0	0	0	0	0	0.04976808	0.013147275
ROPN1B	0	0	0.023794496	0.02441513	0.030799413	0.108651279	0.949506384
ROPN1L	0.785640494	6.272744116	3.005325979	0.876667576	3.812615759	0.119613079	0.012780653
ROPN1L-AS1	0	0.209840336	0.040721971	0.134771402	0.130263625	0.255999632	0.485555294
ROR1	0.012311883	0.055439753	0.041324912	0.009690273	0.020642401	1.732989686	4.992647525
ROR1-AS1	1.775678891	1.799478111	1.155494439	1.578462759	1.200608889	3.183708484	13.21792921
ROR2	0.0888673	0.01666647	0.342021746	0.893379722	0	0.09127369	0
RORA	0.002257519	0.02512808	0.003991521	0.002036737	0.010123409	0.306308755	0.336445117
RORA-AS1	1.03596426	0.483063848	0.482832991	0.283858761	0.892144877	0.525404051	0.796154153
RORA-AS2	0	0	0	0	0	0	0
RORB	0.013789926	0.006207902	0	0.06100607	0	0.071059171	0
RORB-AS1	0	0	0	0	0	0.125982687	0
RORC	0	0	0.007241802	0	0	0	0.154978714
ROS1	0.422623755	0.273119599	0.002896117	0	0.23513716	0.026791801	0.005385718
RP1	0	0.003072109	0	0	0	0.01441107	0.002936171
RP11-87M18.2	0	0.027120614	0	0.012236706	0	0.024255009	0.174552669
RP1L1	0.012762069	0.011698134	0.041618527	0.032369966	0.031976643	0.010624465	0.002358852
RP2	12.39534285	11.00503279	13.49531137	13.46571469	12.5387502	5.418531452	3.110296787
RP9	9.043188532	10.61644326	14.39880514	9.927756115	12.03447559	19.51244449	11.42764868
RP9P	2.223171505	3.768185779	2.716136427	2.264540313	3.992316456	3.569066224	4.21025925
RPA1	42.72788325	54.3504035	24.50248853	46.49697837	58.34705588	20.90776948	7.085123858
RPA2	71.64654586	67.18807566	96.84653832	56.86683858	75.98065681	49.37774025	8.979504659
RPA3	25.77458527	20.23456961	30.20499189	21.36791057	26.05521197	13.18906627	1.886711572
RPA4	0.10443641	0.272931794	0.379288912	0.257889329	0.247720502	0.048937544	0.29918943
RPAIN	30.37267561	21.115366	14.03805007	21.52081139	21.00728922	18.68518821	11.06273931
RPAP1	10.45023537	8.39090565	5.407532974	10.67570664	7.349341717	11.55619343	5.084418411
RPAP2	7.624092259	5.115737348	11.63047269	6.149869475	6.031843671	4.513533507	3.058217067
RPAP3	12.71769629	13.45868406	15.87118282	19.22392391	15.35372831	9.435621232	8.507664907
RPARP-AS1	6.481728394	1.335901255	3.781346927	3.349328638	1.779312335	1.794666052	7.552839939
RPE	24.55303777	25.99771518	34.7813217	30.536735	29.86536059	26.07232639	9.774142871
RPE65	0	0	0	0	0	0.043918598	0
RPEL1	0.013877438	0.038529013	0.015183075	0.012294109	0.015819252	0.02054003	0.02942691
RPF1	33.47854778	31.125338	42.26562794	39.85126651	33.60115428	39.22304905	9.545057202
RPF2	25.8253261	17.95302352	23.00102758	22.45790601	19.68096941	25.81285665	6.726381029
RPGR	3.149770069	6.802792458	5.274008961	6.419839771	8.205038289	3.292292024	1.759780219
RPGRIP1	0.088133159	0.139830184	0.074594494	0.077654878	0.105012195	0.028412778	0.038555177
RPGRIP1L	0.90002626	1.831556415	1.440553507	1.310719578	2.376508612	1.602351885	1.221579007
RPH3A	0.005928551	0.009657803	0	0	0.004969778	0.010205548	0.040837589
RPH3AL	0.181586361	2.173227735	0.279682006	0.618942704	1.995550917	0.841136642	6.410735528
RPIA	29.91268981	27.1647769	49.09785837	35.32886984	27.32088487	10.97172241	7.319632163
RPL10	721.1864867	443.7333959	611.427249	678.7108587	504.5083359	447.2974601	461.7822557
RPL10A	2286.413071	1127.677117	1727.118375	1965.953459	1473.694759	1580.37705	400.7202102
RPL10L	0.075647701	0	0	0	0.033325116	0	0.062031118
RPL11	2651.109682	1066.754445	3280.787008	2230.23477	1440.537542	1467.589141	610.5425562
RPL12	3019.690727	2181.115518	2766.027614	3295.113345	3186.94981	1130.259494	607.8468106
RPL13	361.4078923	265.2042292	237.2019556	314.2409967	290.5459651	320.3134026	169.5690029
RPL13A	3726.678638	1683.412357	2999.932331	2402.101264	2155.05367	2444.732406	1559.735165
RPL13AP17	0	0	0	0	0	0.006955305	0.026446064
